TIME,Cur. Construction Activity,Pred. Retail Activity,Pred. Retail Volume,Pred. Manufacturing Sell Price,GBP:USD Exchange Rate,CPI - Communications Industry,Fut. Overall Sentiment,Vehicle Registrations,Export Volume,FTSE90SMA
1994-03-31,1.0333447138365806,0.8514837995833379,-0.8806145930184072,-0.5651776914057027,0.535014135902583,0.7161762418989059,1.2661456965704998,-0.509915547874202,0.45883148791218986,-0.4444289791431194
1994-04-01,1.0362752283497172,0.8513043736531529,-0.8862902163407249,-0.582218818526777,0.5476408140642752,0.7184559717889618,1.2636983001811655,-0.528181383929782,0.45362458808056444,-0.4444289791431194
1994-04-30,1.2389315781427874,0.2921174813669362,-1.0254461808888333,0.02194914188404258,0.4044196518912658,0.7269954600021278,1.0110816706465229,-0.3503298792256989,0.1535253704272672,-0.4444289791431194
1994-05-01,1.2459197281356518,0.2728351747363772,-1.0302446624249748,0.042782519829243276,0.39948099112667923,0.7272899251129263,1.0023707523867076,-0.34419706871866235,0.14317712154267087,-0.4444289791431194
1994-05-31,1.3811742441265775,0.2674523968308242,-1.107639525911131,0.6908253821799554,0.10057857080007658,0.906818653954795,1.0105287403511547,-0.3251256863689026,0.9364317958509931,-0.4444289791431194
1994-06-01,1.3856827279929416,0.26727297090063906,-1.1102193546940027,0.7124268109249792,0.0906151567891923,0.9128029449161914,1.0108006732833033,-0.3244899736239114,0.9628736183279372,-0.4444289791431194
1994-06-30,1.0614325683240293,0.2726497679418525,-0.8937545209525006,0.6261171022948621,-0.10613395996034364,0.7334736924397024,0.9945028262165507,-1.4467717709947758,1.2003669485524358,-0.4444289791431194
1994-07-01,1.050251528335446,0.2728351747363772,-0.8862902163407249,0.6231409054455478,-0.11291841226205107,0.7272899251129263,0.9939408314901121,-1.4854711433179093,1.208556373732591,-0.4444289791431194
1994-07-31,0.5295216417703827,0.8272612990083489,-0.96368507982688,1.0551694803460225,-0.10652576386179491,0.7272899251129263,1.0755207111345833,1.9252216097971524,1.3116515893159975,-0.4444289791431194
1994-08-01,0.5121639788848806,0.8457421698174146,-0.9662649086097527,1.0695704328427051,-0.10631267558178617,0.7272899251129263,1.0782400404560661,2.038911368234321,1.3150880965021108,-0.4444289791431194
